STATION,NAME,CODE,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-13,4.03,",,W",0,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-14,5.59,",,W",0,",,W,2400",0,",,W",80,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-15,8.95,",,W",0,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-16,11.18,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-17,4.92,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-18,4.03,",,W",0,",,W,2400",0,",,W",65,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-19,6.26,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-20,10.29,",,W",0.02,",,W,2400",0,",,W",73,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-21,8.28,",,W",0.04,",,W,2400",0,",,W",76,"H,,S",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-22,7.61,",,W",0.97,",,W,2400",0,",,W",72,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-23,1.79,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-24,10.51,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-25,4.7,",,W",0,",,W,2400",0,",,W",62,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-26,6.93,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-27,11.63,",,W",0,"T,,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-28,10.51,",,W",0,",,W,2400",0,",,W",53,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-29,3.13,",,W",0,",,W,2400",0,",,W",52,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-30,4.7,",,W",0,",,W,2400",0,",,W",61,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-10-31,7.38,",,W",0.26,",,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-01,6.49,",,W",0.44,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-02,7.16,",,W",0,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-03,5.82,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-04,5.37,",,W",0,",,W,2400",0,",,W",77,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-05,8.05,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-06,7.38,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-07,6.04,",,W",0,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-08,11.18,",,W",0.01,",,W,2400",0,",,W",64,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-09,9.84,",,W",0.05,",,W,2400",0,",,W",57,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-10,6.93,",,W",0,",,W,2400",0,",,W",57,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-11,8.28,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-12,4.7,",,W",0,"T,,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-13,5.14,",,W",0,",,W,2400",0,",,W",69,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-14,6.71,",,W",0,",,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-15,5.37,",,W",0,",,W,2400",0,",,W",68,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-16,9.62,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-17,8.05,",,W",0,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-18,12.97,",,W",0,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-19,10.07,",,W",0,",,W,2400",0,",,W",59,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-20,6.49,",,W",0,",,W,2400",0,",,W",53,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-21,6.93,",,W",0,",,W,2400",0,",,W",61,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-22,11.41,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-23,2.91,",,W",0,",,W,2400",0,",,W",53,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-24,3.58,",,W",0,",,W,2400",0,",,W",54,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-25,3.8,",,W",0,",,W,2400",0,",,W",62,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-26,4.25,",,W",0,",,W,2400",0,",,W",64,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-27,4.7,",,W",0,",,W,2400",0,",,W",59,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-28,6.04,",,W",0,",,W,2400",0,",,W",60,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-29,2.01,",,W",0,",,W,2400",0,",,W",65,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-11-30,4.92,",,W",0,",,W,2400",0,",,W",62,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-01,2.24,",,W",0,",,W,2400",0,",,W",60,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-02,2.46,",,W",0,",,W,2400",0,",,W",60,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-03,6.93,",,W",0.55,",,W,2400",0,",,W",62,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-04,8.5,",,W",0.29,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-05,10.29,",,W",0,"T,,W,2400",0,",,W",68,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-06,10.96,",,W",0.32,",,W,2400",0,",,W",49,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-07,10.51,",,W",0.58,",,W,2400",0.1,",,W",44,"H,,S",1,",,W",,,,,1,",,W",,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-08,5.59,",,W",0.06,",,W,2400",0.6,",,W",37,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-09,3.13,",,W",0,",,W,2400",0,",,W",40,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-10,2.91,",,W",0,",,W,2400",0,",,W",47,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-11,5.37,",,W",0,",,W,2400",0,",,W",54,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-12,8.05,",,W",0,",,W,2400",0,",,W",57,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-13,2.68,",,W",0,",,W,2400",0,",,W",47,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-14,3.36,",,W",0,",,W,2400",0,",,W",52,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-15,7.83,",,W",0,",,W,2400",0,",,W",52,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-16,8.72,",,W",0.82,",,W,2400",0,",,W",49,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-17,3.36,",,W",0,",,W,2400",0,",,W",52,"H,,S",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-18,6.04,",,W",0.04,",,W,2400",0,",,W",59,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-19,9.84,",,W",0.75,",,W,2400",0,",,W",70,"H,,S",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-20,4.7,",,W",0.01,",,W,2400",0,",,W",71,"H,,S",,,,,1,",,W",,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-21,6.71,",,W",0,",,W,2400",0,",,W",62,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-22,12.3,",,W",0.07,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-23,7.83,",,W",0,"T,,W,2400",0,",,W",51,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-24,7.38,",,W",0,",,W,2400",0,",,W",49,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-25,8.72,",,W",0,",,W,2400",0,",,W",45,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-26,10.74,",,W",0.1,",,W,2400",,,49,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-27,12.3,",,W",0.12,",,W,2400",,,44,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-28,8.05,",,W",0,"T,,W,2400",,,41,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-29,7.16,",,W",0,",,W,2400",,,46,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-30,7.38,",,W",0,"T,,W,2400",,,54,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",IAH,29.98,-95.36,29,2017-12-31,13.87,",,W",0.01,",,W,2400",0,",,W",49,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-01,4.7,",,W",0.1,",,W,2400",0,",,W",54,"H,,S",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-02,7.61,",,W",0.39,",,W,2400",0,",,W",64,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-03,11.41,",,W",0,",,W,2400",0,",,W",55,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-04,8.72,",,W",0,",,W,2400",0,",,W",37,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-05,12.53,",,W",0,",,W,2400",0,",,W",37,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-06,13.42,",,W",0.02,",,W,2400",0.2,",,W",26,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-07,3.8,",,W",0,",,W,2400",0,",,W",24,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-08,11.41,",,W",0,",,W,2400",0,",,W",34,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-09,15.21,",,W",0,",,W,2400",0,",,W",48,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-10,9.17,",,W",0,",,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-11,16.33,",,W",0,",,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-12,10.29,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-13,8.72,",,W",0.11,",,W,2400",0,",,W",49,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-14,7.61,",,W",0,"T,,W,2400",0,",,W",42,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-15,6.93,",,W",1.27,",,W,2400",0,",,W",50,"H,,S",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-16,4.92,",,W",0.01,",,W,2400",0,",,W",58,"H,,S",1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-17,6.71,",,W",0.19,",,W,2400",0,",,W",50,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-18,4.92,",,W",0.36,",,W,2400",0,",,W",49,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-19,9.84,",,W",0,",,W,2400",0,",,W",54,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-20,7.61,",,W",0,",,W,2400",0,",,W",61,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-21,7.83,",,W",0.15,",,W,2400",0,",,W",60,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-22,15.66,",,W",0,",,W,2400",0,",,W",58,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-23,7.61,",,W",0,",,W,2400",0,",,W",54,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-24,10.74,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-25,11.41,",,W",0,",,W,2400",0,",,W",57,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-26,6.04,",,W",0,",,W,2400",0,",,W",44,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-27,5.82,",,W",0,",,W,2400",0,",,W",44,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-28,7.61,",,W",0,",,W,2400",0,",,W",46,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-29,8.28,",,W",0,",,W,2400",0,",,W",52,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-30,3.58,",,W",0,",,W,2400",0,",,W",59,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-01-31,8.95,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-01,9.4,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-02,11.63,",,W",0,",,W,2400",0,",,W",51,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-03,8.72,",,W",0,",,W,2400",0,",,W",46,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-04,11.63,",,W",0,"T,,W,2400",0,",,W",48,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-05,9.17,",,W",0,",,W,2400",0,",,W",58,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-06,13.2,",,W",0,",,W,2400",0,",,W",72,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-07,9.17,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-08,12.75,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-09,9.17,",,W",0,",,W,2400",0,",,W",48,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-10,14.54,",,W",0,",,W,2400",0,",,W",59,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-11,11.86,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-12,13.65,",,W",0,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-13,10.74,",,W",0.18,",,W,2400",0,",,W",62,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",DAL,32.8519,-96.8555,134.1,2017-02-14,13.87,",,W",1.1,",,W,2400",0,",,W",49,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
